ID,Route_Name,Route_Link,Bus_Name,Bus_Type,Departing_Time,Duration,Reaching_Time,Star_Rating,Price,Seat_Availability
7054,"Goa to Mumbai",https://www.redbus.in/bus-tickets/goa-to-mumbai,"Maa tours & Travels","A/C Seater (2+2)",16:00:00,"16h 15m",08:15:00,0,2500.00,"46 Seats available"
7055,"Goa to Mumbai",https://www.redbus.in/bus-tickets/goa-to-mumbai,"GANESH PRASAD TRAVELS","A/C Sleeper (2+2)",19:00:00,"13h 20m",08:20:00,0,1500.00,"22 Seats available"
7056,"Pandharpur to Goa",https://www.redbus.in/bus-tickets/pandharpur-to-goa,"Kadamba Transport Corporation Limited (KTCL) - 61005","Non AC Seater 2+2",21:15:00,"12h 45m",10:00:00,3.4,735.00,"15 Seats available"
7057,"Goa to Pandharpur",https://www.redbus.in/bus-tickets/goa-to-pandharpur,"Kadamba Transport Corporation Limited (KTCL) - 60996","Non AC Seater 2+2",19:00:00,"12h 00m",07:00:00,3.4,735.00,"7 Seats available"
7058,"Goa to Pandharpur",https://www.redbus.in/bus-tickets/goa-to-pandharpur,"SR Tours & Travels","A/C Sleeper (2+1)",19:00:00,"10h 20m",05:20:00,2.1,1035.00,"12 Seats available"
7059,"Solapur to Goa",https://www.redbus.in/bus-tickets/solapur-to-goa,"Kadamba Transport Corporation Limited (KTCL) - 61005","Non AC Seater 2+2",20:00:00,"14h 00m",10:00:00,3.5,850.00,"14 Seats available"
7060,"Solapur to Goa",https://www.redbus.in/bus-tickets/solapur-to-goa,"Humsafar Travels","Bharat Benz A/C Sleeper (2+1)",23:15:00,"08h 45m",08:00:00,3,1450.00,"14 Seats available"
7061,"Solapur to Goa",https://www.redbus.in/bus-tickets/solapur-to-goa,"S R Travels","A/C Seater/Sleeper (2+1)",18:45:00,"12h 15m",07:00:00,2.8,700.00,"3 Seats available"
7062,"Calangute (goa) to Goa Airport",https://www.redbus.in/bus-tickets/calangute-goa-to-goa-airport,"Kadamba Transport Corporation Limited (KTCL) - 99718","AC Seater (2+2)",15:30:00,"01h 45m",17:15:00,3.9,200.00,"39 Seats available"
7063,"Calangute (goa) to Goa Airport",https://www.redbus.in/bus-tickets/calangute-goa-to-goa-airport,"Kadamba Transport Corporation Limited (KTCL) - 99719","AC Seater (2+2)",18:30:00,"01h 30m",20:00:00,3.7,200.00,"40 Seats available"
7064,"Goa to Kolhapur(Maharashtra)",https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,"Kadamba Transport Corporation Limited (KTCL) - 60996","Non AC Seater 2+2",19:00:00,"07h 30m",02:30:00,3.7,420.00,"7 Seats available"
7065,"Goa to Kolhapur(Maharashtra)",https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,"Neeta tours and travels","AC Sleeper (2+1)",13:30:00,"05h 30m",19:00:00,3.1,550.00,"1 Seat available"
7066,"Goa to Kolhapur(Maharashtra)",https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,"IntrCity SmartBus","AC Sleeper (2+1)",15:40:00,"06h 05m",21:45:00,4.6,650.00,"2 Seats available"
7067,"Goa to Kolhapur(Maharashtra)",https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,"IntrCity SmartBus","AC Sleeper (2+1)",17:30:00,"06h 20m",23:50:00,4.6,650.00,"6 Seats available"
7068,"Goa to Kolhapur(Maharashtra)",https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,"Vaibhav Travels","A/C Sleeper (2+1)",20:00:00,"10h 12m",06:12:00,3.8,600.00,"6 Seats available"
7069,"Goa to Kolhapur(Maharashtra)",https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,"Atmaram Travels Goa","A/C Sleeper (2+1)",15:00:00,"06h 00m",21:00:00,3.9,2199.00,"9 Seats available"
7070,"Goa to Kolhapur(Maharashtra)",https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,"Atmaram Travels (Dolphin)","A/C Sleeper (2+1)",16:30:00,"06h 30m",23:00:00,3,2199.00,"2 Seats available"
7071,"Goa to Kolhapur(Maharashtra)",https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,"Giroba Travels","Non AC Seater (2+2)",18:00:00,"08h 00m",02:00:00,3.4,1500.00,"37 Seats available"
7072,"Goa to Kolhapur(Maharashtra)",https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,"Zingbus Plus","Bharat Benz A/C Sleeper (2+1)",18:15:00,"07h 10m",01:25:00,4.3,1601.00,"4 Seats available"
7073,"Goa to Kolhapur(Maharashtra)",https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,"Jolly Tours and Travels","A/C Sleeper (2+1)",18:30:00,"07h 15m",01:45:00,3.6,2000.00,"30 Seats available"
7074,"Goa to Kolhapur(Maharashtra)",https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,"Jolly Tours and Travels","A/C Seater (2+2)",18:30:00,"07h 15m",01:45:00,3.6,1499.00,"30 Seats available"
7075,"Goa to Kolhapur(Maharashtra)",https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,"Zingbus Plus","VE A/C Sleeper (2+1)",21:05:00,"05h 40m",02:45:00,4.4,2308.00,"1 Seat available"
7076,"Goa to Kolhapur(Maharashtra)",https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,"IntrCity SmartBus","AC Sleeper (2+1)",18:30:00,"06h 30m",01:00:00,4.6,2156.00,"8 Seats available"
7077,"Goa to Kolhapur(Maharashtra)",https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,"Laxmi-Princess Nova","Non A/C Seater / Sleeper (2+1)",19:00:00,"06h 30m",01:30:00,3.7,1199.00,"4 Seats available"
7078,"Goa to Kolhapur(Maharashtra)",https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,"Amrutyog Travels","A/C Sleeper (2+1)",19:00:00,"07h 30m",02:30:00,4,1699.00,"11 Seats available"
7079,"Goa to Kolhapur(Maharashtra)",https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,"Atmaram Travels(GTA)","A/C Sleeper (2+1)",19:00:00,"06h 45m",01:45:00,3.4,1750.00,"16 Seats available"
7080,"Goa to Kolhapur(Maharashtra)",https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,"Gujarat Travels","Bharath Benz A/C Sleeper (2+2)",13:25:00,"05h 30m",18:55:00,1.9,1530.00,"5 Seats available"
7081,"Goa to Kolhapur(Maharashtra)",https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,"IntrCity SmartBus","AC Sleeper (2+1)",19:00:00,"06h 00m",01:00:00,4.4,1762.00,"7 Seats available"
7082,"Goa to Kolhapur(Maharashtra)",https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,"SR Tours & Travels","A/C Sleeper (2+1)",19:00:00,"04h 59m",23:59:00,2.9,810.00,"12 Seats available"
7083,"Goa to Kolhapur(Maharashtra)",https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,"PSR Travels Goa","A/C Sleeper (2+1)",19:15:00,"06h 00m",01:15:00,3.6,1699.00,"6 Seats available"
7084,"Goa to Kolhapur(Maharashtra)",https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,"VRL Travels","A/C Sleeper (2+1)",19:30:00,"06h 30m",02:00:00,3.4,1680.00,"1 Seat available"
7085,"Goa to Kolhapur(Maharashtra)",https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,"IntrCity SmartBus","AC Sleeper (2+1)",19:30:00,"05h 40m",01:10:00,4.8,1976.00,"8 Seats available"
7086,"Goa to Kolhapur(Maharashtra)",https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,"Laxmi Queen Prime","A/C Sleeper (2+1)",19:30:00,"06h 00m",01:30:00,3.8,1799.00,"9 Seats available"
7087,"Goa to Kolhapur(Maharashtra)",https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,"Laxmi Empress Stellar","NON A/C Sleeper (2+1)",19:45:00,"06h 00m",01:45:00,3.8,1700.00,"8 Seats available"
7088,"Goa to Kolhapur(Maharashtra)",https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,"Ashray Travels","Non A/C Seater / Sleeper (2+1)",20:00:00,"05h 30m",01:30:00,3.7,1499.00,"2 Seats available"
7089,"Goa to Kolhapur(Maharashtra)",https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,"IntrCity SmartBus","AC Sleeper (2+1)",20:00:00,"06h 30m",02:30:00,4.6,2952.00,"7 Seats available"
7090,"Goa to Kolhapur(Maharashtra)",https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,"Laxmi Queen Asta","A/C Sleeper (2+1)",20:30:00,"05h 30m",02:00:00,4,1799.00,"15 Seats available"
7091,"Goa to Kolhapur(Maharashtra)",https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,"IntrCity SmartBus","Bharat Benz A/C Seater /Sleeper (2+1)",20:30:00,"05h 50m",02:20:00,4.4,1499.00,"4 Seats available"
7092,"Goa to Kolhapur(Maharashtra)",https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,"IntrCity SmartBus","AC Sleeper (2+1)",21:00:00,"05h 40m",02:40:00,4.9,2564.00,"9 Seats available"
7093,"Goa to Kolhapur(Maharashtra)",https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,"Indumati Travels","A/C Sleeper (2+1)",21:00:00,"05h 45m",02:45:00,3.7,1600.00,"13 Seats available"
7094,"Goa to Kolhapur(Maharashtra)",https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,"PVS Tours and Travels","A/C Sleeper (2+1)",21:00:00,"06h 45m",03:45:00,3.3,2950.00,"36 Seats available"
7095,"Goa to Kolhapur(Maharashtra)",https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,"IntrCity SmartBus","Bharat Benz A/C Sleeper (2+1)",21:30:00,"05h 50m",03:20:00,4.5,1757.00,"7 Seats available"
7096,"Goa to Kolhapur(Maharashtra)",https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,"Atmaram Travels(M.Dev)","A/C Sleeper (2+1)",22:00:00,"06h 30m",04:30:00,3.9,2599.00,"29 Seats available"
7097,"Goa to Kolhapur(Maharashtra)",https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,"IntrCity SmartBus","Bharat Benz A/C Sleeper (2+1)",22:00:00,"05h 50m",03:50:00,4.5,1940.00,"5 Seats available"
7098,"Goa to Kolhapur(Maharashtra)",https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,"Prasanna - Purple Bus","VE A/C Sleeper (2+1)",22:15:00,"05h 00m",03:15:00,4,1920.00,"3 Seats available"
7099,"Goa to Kolhapur(Maharashtra)",https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,"PSR Travels (Vaibhav)","A/C Sleeper (2+1)",22:30:00,"05h 00m",03:30:00,3.5,2199.00,"11 Seats available"
7100,"Goa to Kolhapur(Maharashtra)",https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,"Atmaram Travels (Vaibhav)","A/C Sleeper (2+1)",22:31:00,"06h 30m",05:01:00,4.6,2199.00,"9 Seats available"
7101,"Goa to Kolhapur(Maharashtra)",https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,"Ashray Travels","Volvo Multi-Axle Sleeper A/C (2+1)",22:45:00,"07h 50m",06:35:00,4,5000.00,"11 Seats available"
7102,"Goa to Kolhapur(Maharashtra)",https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,"URL Travels","A/C Sleeper (2+1)",13:30:00,"03h 30m",17:00:00,1.8,1999.00,"30 Seats available"
7103,"Goa to Kolhapur(Maharashtra)",https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,"Manish Travels","NON A/C Seater (2+2)",16:45:00,"07h 10m",23:55:00,2.4,799.00,"31 Seats available"
7104,"Goa to Kolhapur(Maharashtra)",https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,"Naik Tours And Travels","NON A/C Sleeper (2+1)",17:00:00,"06h 55m",23:55:00,2.9,1450.00,"20 Seats available"
7105,"Goa to Kolhapur(Maharashtra)",https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,"Atmaram Travels (Dolphin)","A/C Sleeper (2+1)",17:30:00,"06h 44m",00:14:00,2.7,2199.00,"4 Seats available"
7106,"Goa to Kolhapur(Maharashtra)",https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,"Naik Travels (ANSARI)","AC Seater (2+2)",17:40:00,"04h 10m",21:50:00,2.4,1600.00,"49 Seats available"
7107,"Goa to Kolhapur(Maharashtra)",https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,"Anand Travels","NON A/C Sleeper (2+1)",18:00:00,"08h 00m",02:00:00,2.7,4010.00,"22 Seats available"
7108,"Goa to Kolhapur(Maharashtra)",https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,"Naik Tours And Travels","Volvo A/C Seater (2+2)",18:00:00,"05h 55m",23:55:00,2.6,1600.00,"48 Seats available"
7109,"Goa to Kolhapur(Maharashtra)",https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,"Manish Travels","A/C Sleeper (2+1)",18:00:00,"08h 30m",02:30:00,2.7,5000.00,"30 Seats available"
7110,"Goa to Kolhapur(Maharashtra)",https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,"Naik Tours And Travels","NON A/C Sleeper (2+1)",18:05:00,"05h 50m",23:55:00,1.8,1950.00,"26 Seats available"
7111,"Goa to Kolhapur(Maharashtra)",https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,"Atmaram Travels (Dolphin)","AC Sleeper (2+1)",18:30:00,"06h 15m",00:45:00,1.8,2199.00,"7 Seats available"
7112,"Goa to Kolhapur(Maharashtra)",https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,"AAINATH TRAVELS","A/C Sleeper (2+1)",21:30:00,"05h 00m",02:30:00,0,2399.00,"16 Seats available"
7113,"Goa to Solapur",https://www.redbus.in/bus-tickets/goa-to-solapur,"Kadamba Transport Corporation Limited (KTCL) - 60996","Non AC Seater 2+2",19:00:00,"13h 30m",08:30:00,3,850.00,"7 Seats available"
7114,"Goa to Solapur",https://www.redbus.in/bus-tickets/goa-to-solapur,"Humsafar Travels","Bharat Benz A/C Sleeper (2+1)",19:00:00,"09h 30m",04:30:00,3.4,1850.00,"14 Seats available"
7115,"Goa to Solapur",https://www.redbus.in/bus-tickets/goa-to-solapur,"IntrCity SmartBus","AC Sleeper (2+1)",15:40:00,"11h 20m",03:00:00,3.9,1753.00,"6 Seats available"
7116,"Goa to Solapur",https://www.redbus.in/bus-tickets/goa-to-solapur,"SR Tours & Travels","A/C Sleeper (2+1)",19:00:00,"11h 50m",06:50:00,2.5,1080.00,"10 Seats available"
7117,"Goa to Solapur",https://www.redbus.in/bus-tickets/goa-to-solapur,"Sharma Travels","AC Sleeper (2+1)",15:00:00,"11h 00m",02:00:00,3.8,2000.00,"1 Seat available"
7118,"Goa to Solapur",https://www.redbus.in/bus-tickets/goa-to-solapur,"S R Travels","A/C Seater/Sleeper (2+1)",20:30:00,"11h 00m",07:30:00,2.2,600.00,"26 Seats available"
7119,"Goa to Solapur",https://www.redbus.in/bus-tickets/goa-to-solapur,"PVS Tours and Travels","A/C Sleeper (2+1)",21:00:00,"12h 00m",09:00:00,3.3,2950.00,"36 Seats available"
7120,"Goa to Sangli",https://www.redbus.in/bus-tickets/goa-to-sangli,"Kadamba Transport Corporation Limited (KTCL) - 60996","Non AC Seater 2+2",19:00:00,"09h 00m",04:00:00,3.6,490.00,"7 Seats available"
7121,"Goa to Sangli",https://www.redbus.in/bus-tickets/goa-to-sangli,"Vaibhav Travels","A/C Sleeper (2+1)",20:00:00,"09h 40m",05:40:00,3.6,600.00,"6 Seats available"
7122,"Goa to Sangli",https://www.redbus.in/bus-tickets/goa-to-sangli,"SR Tours & Travels","A/C Sleeper (2+1)",19:00:00,"09h 00m",04:00:00,2.5,585.00,"12 Seats available"
7123,"Goa to Sangli",https://www.redbus.in/bus-tickets/goa-to-sangli,"Humsafar Travels","Bharat Benz A/C Sleeper (2+1)",19:00:00,"06h 30m",01:30:00,3.8,1850.00,"12 Seats available"
7124,"Goa to Sangli",https://www.redbus.in/bus-tickets/goa-to-sangli,"PVS Tours and Travels","A/C Sleeper (2+1)",21:00:00,"08h 45m",05:45:00,3.3,2950.00,"36 Seats available"
7125,"Goa to Sangli",https://www.redbus.in/bus-tickets/goa-to-sangli,"URL Travels","A/C Sleeper (2+1)",13:30:00,"04h 50m",18:20:00,0,1999.00,"30 Seats available"
7126,"Goa Airport to Calangute (goa)",https://www.redbus.in/bus-tickets/goa-airport-to-calangute-goa,"Kadamba Transport Corporation Limited (KTCL) - 99710","AC Seater (2+2)",16:00:00,"01h 30m",17:30:00,4.6,200.00,"42 Seats available"
7127,"Goa to Sangola (Solapur)",https://www.redbus.in/bus-tickets/goa-to-sangola,"Kadamba Transport Corporation Limited (KTCL) - 60996","Non AC Seater 2+2",19:00:00,"11h 05m",06:05:00,3.6,675.00,"7 Seats available"
7128,"Goa to Sangola (Solapur)",https://www.redbus.in/bus-tickets/goa-to-sangola,"Humsafar Travels","Bharat Benz A/C Sleeper (2+1)",19:00:00,"07h 00m",02:00:00,2.4,1850.00,"13 Seats available"
7129,"Goa to Sangola (Solapur)",https://www.redbus.in/bus-tickets/goa-to-sangola,"SR Tours & Travels","A/C Sleeper (2+1)",19:00:00,"09h 50m",04:50:00,2.5,1170.00,"12 Seats available"
7130,"Sangola (Solapur) to Goa",https://www.redbus.in/bus-tickets/sangola-to-goa,"Kadamba Transport Corporation Limited (KTCL) - 61005","Non AC Seater 2+2",21:45:00,"12h 15m",10:00:00,2.8,675.00,"14 Seats available"
7131,"Mopa Airport to Calangute (goa)",https://www.redbus.in/bus-tickets/mopa-airport-to-calangute-goa,"Kadamba Transport Corporation Limited (KTCL) - 160438","A/C Seater (2+3)",13:30:00,"01h 10m",14:40:00,4.1,200.00,"45 Seats available"
7132,"Mopa Airport to Calangute (goa)",https://www.redbus.in/bus-tickets/mopa-airport-to-calangute-goa,"Kadamba Transport Corporation Limited (KTCL) - 160437","A/C Seater (2+3)",17:30:00,"01h 10m",18:40:00,4.3,200.00,"47 Seats available"
7133,"Goa to Mopa Airport",https://www.redbus.in/bus-tickets/goa-to-mopa-airport,"Kadamba Transport Corporation Limited (KTCL) - 158948","A/C Seater (2+3)",14:00:00,"00h 30m",14:30:00,3.4,150.00,"47 Seats available"
7134,"Goa to Mopa Airport",https://www.redbus.in/bus-tickets/goa-to-mopa-airport,"Kadamba Transport Corporation Limited (KTCL) - 158967","A/C Seater (2+3)",15:00:00,"02h 00m",17:00:00,4.8,400.00,"48 Seats available"
7135,"Goa to Mopa Airport",https://www.redbus.in/bus-tickets/goa-to-mopa-airport,"Kadamba Transport Corporation Limited (KTCL) - 158967","A/C Seater (2+3)",15:55:00,"01h 05m",17:00:00,2.5,200.00,"48 Seats available"
7136,"Goa to Miraj",https://www.redbus.in/bus-tickets/goa-to-miraj,"Kadamba Transport Corporation Limited (KTCL) - 60996","Non AC Seater 2+2",19:00:00,"09h 30m",04:30:00,2.7,505.00,"7 Seats available"
7137,"Goa to Miraj",https://www.redbus.in/bus-tickets/goa-to-miraj,"URL Travels","A/C Sleeper (2+1)",13:30:00,"05h 00m",18:30:00,3.7,1999.00,"30 Seats available"
7138,"Goa to Miraj",https://www.redbus.in/bus-tickets/goa-to-miraj,"Vaibhav Travels","A/C Sleeper (2+1)",20:00:00,"09h 42m",05:42:00,2.5,600.00,"8 Seats available"
7139,"Goa to Miraj",https://www.redbus.in/bus-tickets/goa-to-miraj,"SR Tours & Travels","A/C Sleeper (2+1)",19:00:00,"08h 50m",03:50:00,0,899.00,"12 Seats available"
7140,"Panaji to Goa Airport",https://www.redbus.in/bus-tickets/panaji-to-goa-airport,"Kadamba Transport Corporation Limited (KTCL) - 99718","AC Seater (2+2)",16:00:00,"01h 15m",17:15:00,3.7,150.00,"39 Seats available"
7141,"Panaji to Goa Airport",https://www.redbus.in/bus-tickets/panaji-to-goa-airport,"Kadamba Transport Corporation Limited (KTCL) - 99719","AC Seater (2+2)",19:00:00,"01h 00m",20:00:00,3.7,150.00,"40 Seats available"
7142,"Mopa Airport to Goa",https://www.redbus.in/bus-tickets/mopa-airport-to-goa,"Kadamba Transport Corporation Limited (KTCL) - 160438","A/C Seater (2+3)",13:30:00,"00h 30m",14:00:00,3.7,150.00,"45 Seats available"
7143,"Mopa Airport to Goa",https://www.redbus.in/bus-tickets/mopa-airport-to-goa,"Kadamba Transport Corporation Limited (KTCL) - 159015","A/C Seater (2+3)",16:00:00,"02h 00m",18:00:00,4.9,400.00,"47 Seats available"
7144,"Mopa Airport to Goa",https://www.redbus.in/bus-tickets/mopa-airport-to-goa,"Kadamba Transport Corporation Limited (KTCL) - 159015","A/C Seater (2+3)",16:00:00,"00h 25m",16:25:00,3.7,150.00,"47 Seats available"
7145,"Mopa Airport to Goa",https://www.redbus.in/bus-tickets/mopa-airport-to-goa,"Kadamba Transport Corporation Limited (KTCL) - 160437","A/C Seater (2+3)",17:30:00,"00h 30m",18:00:00,3.7,150.00,"47 Seats available"
7146,"Shivamogga to Goa",https://www.redbus.in/bus-tickets/shimoga-to-goa,"Kadamba Transport Corporation Limited (KTCL) - 132897","Non AC Seater (2+2)",23:00:00,"09h 00m",08:00:00,2.7,450.00,"38 Seats available"
7147,"Shivamogga to Goa",https://www.redbus.in/bus-tickets/shimoga-to-goa,"Sea Bird Tourist","NON A/C Sleeper (2+1)",23:45:00,"08h 15m",08:00:00,3.2,700.00,"25 Seats available"
7148,"Margao to Mopa Airport",https://www.redbus.in/bus-tickets/margoa-to-mopa-airport,"Kadamba Transport Corporation Limited (KTCL) - 158948","A/C Seater (2+3)",14:00:00,"00h 30m",14:30:00,3.4,150.00,"47 Seats available"
7149,"Margao to Mopa Airport",https://www.redbus.in/bus-tickets/margoa-to-mopa-airport,"Kadamba Transport Corporation Limited (KTCL) - 158967","A/C Seater (2+3)",15:00:00,"02h 00m",17:00:00,4.8,400.00,"48 Seats available"
7150,"Margao to Mopa Airport",https://www.redbus.in/bus-tickets/margoa-to-mopa-airport,"Kadamba Transport Corporation Limited (KTCL) - 158967","A/C Seater (2+3)",15:55:00,"01h 05m",17:00:00,2.5,200.00,"48 Seats available"
7151,"Goa to Satara",https://www.redbus.in/bus-tickets/goa-to-satara,"Ashray Travels","Bharat Benz A/C Sleeper (2+1)",22:30:00,"09h 30m",08:00:00,4.7,2199.00,"2 Seats available"
7152,"Goa to Satara",https://www.redbus.in/bus-tickets/goa-to-satara,"IntrCity SmartBus","Bharat Benz A/C Sleeper (2+1)",21:30:00,"07h 55m",05:25:00,4.6,1757.00,"7 Seats available"
7153,"Goa to Satara",https://www.redbus.in/bus-tickets/goa-to-satara,"IntrCity SmartBus","Bharat Benz A/C Seater /Sleeper (2+1)",20:30:00,"07h 55m",04:25:00,4.6,1499.00,"6 Seats available"
7154,"Goa to Satara",https://www.redbus.in/bus-tickets/goa-to-satara,"IntrCity SmartBus","Bharat Benz A/C Sleeper (2+1)",22:00:00,"07h 55m",05:55:00,4.5,1940.00,"7 Seats available"
7155,"Goa to Satara",https://www.redbus.in/bus-tickets/goa-to-satara,"Ashray Grand","Volvo Multi-Axle A/C Sleeper (2+1)",22:00:00,"09h 30m",07:30:00,4.3,2020.00,"9 Seats available"
7156,"Goa to Satara",https://www.redbus.in/bus-tickets/goa-to-satara,"Ashray Travels","Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1)",21:00:00,"09h 30m",06:30:00,4.1,2099.00,"4 Seats available"
7157,"Goa to Satara",https://www.redbus.in/bus-tickets/goa-to-satara,"Laxmi Queen Prime","A/C Sleeper (2+1)",19:30:00,"09h 30m",05:00:00,4.4,1799.00,"5 Seats available"
7158,"Goa to Satara",https://www.redbus.in/bus-tickets/goa-to-satara,"Sangitam Travels Tanzanite","A/C Sleeper (2+1)",21:00:00,"07h 30m",04:30:00,4.2,2476.00,"36 Seats available"
7159,"Goa to Satara",https://www.redbus.in/bus-tickets/goa-to-satara,"Zingbus Plus","Bharat Benz A/C Sleeper (2+1)",18:15:00,"09h 45m",04:00:00,4.3,1747.00,"4 Seats available"
7160,"Goa to Satara",https://www.redbus.in/bus-tickets/goa-to-satara,"Zingbus Plus","VE A/C Sleeper (2+1)",21:05:00,"08h 15m",05:20:00,4.8,2587.00,"1 Seat available"
7161,"Goa to Satara",https://www.redbus.in/bus-tickets/goa-to-satara,"Amrutyog Travels","A/C Sleeper (2+1)",19:00:00,"10h 00m",05:00:00,4.2,1699.00,"11 Seats available"
7162,"Goa to Satara",https://www.redbus.in/bus-tickets/goa-to-satara,"Laxmi-Princess Nova","Non A/C Seater / Sleeper (2+1)",19:00:00,"09h 00m",04:00:00,4.2,1199.00,"3 Seats available"
7163,"Goa to Satara",https://www.redbus.in/bus-tickets/goa-to-satara,"Prasanna - Purple Bus","VE A/C Sleeper (2+1)",22:15:00,"07h 30m",05:45:00,3.6,1920.00,"3 Seats available"
